index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
24;13;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
25;17;10;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
26;5;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
27;17;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
28;4;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
29;3;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
30;14;4;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
31;17;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
32;10;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
33;2;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
34;4;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
35;7;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
36;15;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
37;17;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
38;8;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
39;11;12;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
40;18;6;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
41;4;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
42;3;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
43;15;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
44;15;18;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
45;17;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
46;16;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
47;6;1;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
48;6;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
49;5;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
50;11;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
51;16;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
52;17;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
53;9;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
54;18;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
55;4;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
56;10;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
57;6;15;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
58;4;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
59;2;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
60;3;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
61;12;17;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
62;2;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
63;4;3;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
64;11;12;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
65;7;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
66;12;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
67;2;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
68;9;4;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
69;9;18;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
70;8;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
71;8;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
72;18;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
73;6;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
74;16;11;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
75;3;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
76;4;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
77;16;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
78;1;16;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
79;14;7;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
80;3;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
81;9;18;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
82;10;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
83;13;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
84;6;13;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
85;1;6;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
86;9;18;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
87;16;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
88;4;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
89;3;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
90;10;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
