index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
40;8;12;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
41;2;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
42;17;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
43;4;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
44;9;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
45;17;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
46;8;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
47;16;17;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
48;10;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
49;9;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
50;8;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
51;10;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
52;17;5;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
53;7;1;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
54;14;5;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
55;4;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
56;11;2;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
57;15;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
58;12;14;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
59;6;1;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
60;6;18;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
61;14;12;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
62;18;15;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
63;15;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
64;7;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
65;3;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
66;5;17;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
67;9;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
68;13;18;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
69;5;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
70;13;11;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
71;12;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
72;15;7;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
73;15;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
74;18;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
75;6;17;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
76;3;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
77;13;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
78;16;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
79;5;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
80;15;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
81;15;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
82;5;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
83;13;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
84;9;16;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
85;18;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
86;17;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
87;2;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
88;9;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
89;6;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
90;12;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
91;2;6;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
92;2;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
93;12;9;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
94;5;18;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
95;6;17;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
96;10;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
97;3;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
98;1;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
99;12;2;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
100;1;8;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
