index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
59;2;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
60;10;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
61;1;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
62;2;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
63;6;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
64;15;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
65;3;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
66;9;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
67;12;7;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
68;10;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
69;9;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
70;16;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
