index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
40;10;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
41;2;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
42;17;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
43;8;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
44;2;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
45;4;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
46;3;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
47;7;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
48;12;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
49;15;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
50;1;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
51;13;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
52;4;12;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
53;12;14;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
54;10;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
55;15;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
56;9;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
57;2;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
58;4;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
59;5;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
60;10;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
61;8;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
62;17;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
63;4;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
64;3;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
65;4;11;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
66;11;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
67;14;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
68;8;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
69;4;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
70;16;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
71;17;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
72;10;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
73;3;6;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
74;8;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
75;13;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
76;9;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
77;2;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
78;9;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
79;1;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
80;6;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
81;8;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
82;2;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
83;12;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
84;8;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
85;1;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
86;6;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
87;13;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
88;2;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
89;16;6;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
90;9;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
