index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
69;8;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
70;9;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
71;6;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
72;16;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
73;1;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
74;5;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
75;10;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
76;6;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
77;17;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
78;14;9;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
79;13;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
80;14;13;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
