index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
46;2;1;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
47;3;7;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
48;9;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
49;10;1;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
50;9;11;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
51;1;6;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
52;6;4;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
53;8;1;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
54;6;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
55;11;14;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
56;9;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
57;13;11;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
58;2;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
59;14;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
60;5;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
61;1;4;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
62;13;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
63;13;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
64;10;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
65;4;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
66;6;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
67;1;6;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
68;11;9;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
69;9;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
70;11;3;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
71;14;3;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
72;11;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
73;7;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
74;4;9;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
75;8;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
76;10;1;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
77;10;4;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
78;6;11;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
79;11;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
80;1;4;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
81;6;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
82;10;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
83;13;2;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
84;10;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
85;14;12;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
86;11;2;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
87;6;4;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
88;4;1;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
89;11;1;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
90;14;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
91;6;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
92;2;8;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
93;12;13;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
94;9;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
95;2;9;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
96;2;12;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
97;11;3;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
98;11;12;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
99;6;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
100;14;4;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
