index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
68;7;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
69;13;18;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
70;15;12;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
71;10;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
72;3;12;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
73;1;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
74;13;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
75;13;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
76;18;12;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
77;6;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
78;1;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
79;15;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
80;14;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
81;6;10;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
82;11;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
83;12;6;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
84;11;1;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
85;4;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
86;18;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
87;10;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
88;16;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
89;10;11;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
90;4;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
91;15;3;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
92;14;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
93;16;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
94;15;7;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
95;13;3;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
96;8;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
97;8;18;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
98;13;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
99;4;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
100;11;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
