index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
48;12;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
49;1;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
50;12;9;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
51;5;13;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
52;11;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
53;2;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
54;16;10;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
55;1;12;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
56;10;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
57;6;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
58;9;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
59;8;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
60;6;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
61;8;3;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
62;13;6;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
63;8;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
64;11;8;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
65;2;6;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
66;4;10;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
67;7;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
68;10;2;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
69;15;11;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
70;14;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
71;8;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
72;16;6;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
73;15;12;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
74;14;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
75;5;6;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
76;8;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
77;13;6;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
78;1;11;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
79;6;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
80;11;8;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
81;12;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
82;2;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
83;3;12;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
84;2;11;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
85;2;8;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
86;14;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
87;15;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
88;15;13;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
89;14;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
90;12;5;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
91;5;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
92;15;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
93;10;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
94;13;14;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
95;13;10;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
96;11;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
97;3;1;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
98;10;12;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
99;17;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
100;6;7;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
