index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS;Routed
58;6;10;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
59;2;6;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
60;9;6;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
61;16;13;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
62;7;15;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
63;11;1;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
64;15;11;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
65;13;14;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
66;1;9;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
67;9;6;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
68;11;6;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
69;14;1;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
70;15;6;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
71;8;6;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
72;16;2;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
73;13;9;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
74;11;14;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
75;9;8;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
76;13;5;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
77;5;11;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
78;16;6;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
79;16;12;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
80;11;12;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
81;10;7;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
82;3;15;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
83;2;13;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
84;8;15;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
85;12;14;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
86;5;6;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
87;10;5;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
88;11;8;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
89;10;12;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
90;14;4;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1

Nb_Served_Demands;90
Nb_Blocked_Demands;0
Nb_Served_Slices;309
Nb_Blocked_Slices;0
